Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
2.91,59.34,2.19,0.00,16:33:06.576
2.80,59.44,2.19,0.00,16:33:06.676
2.88,59.54,2.19,0.00,16:33:06.776
2.84,59.64,2.19,0.00,16:33:06.876
2.89,59.74,2.19,0.00,16:33:06.976
2.83,59.84,2.19,0.00,16:33:07.076
2.91,59.94,2.19,0.00,16:33:07.176
2.82,60.04,2.19,0.00,16:33:07.276
2.87,60.14,2.19,0.00,16:33:07.376
2.82,60.24,2.19,0.00,16:33:07.476
2.82,0.00,2.19,0.00,16:33:07.577
