Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
2.91,58.07,2.19,0.00,19:02:56.576
2.86,58.17,2.19,0.00,19:02:56.676
2.90,58.27,2.19,0.00,19:02:56.777
2.99,58.37,2.19,0.00,19:02:56.876
2.85,58.47,2.19,0.00,19:02:56.976
2.93,58.57,2.19,0.00,19:02:57.076
2.83,58.67,2.19,0.00,19:02:57.176
2.92,58.77,2.19,0.00,19:02:57.276
2.86,58.87,2.19,0.00,19:02:57.377
2.96,58.97,2.19,0.00,19:02:57.476
2.93,59.07,2.19,0.00,19:02:57.576
2.89,59.17,2.19,0.00,19:02:57.677
2.94,59.27,2.19,0.00,19:02:57.777
2.83,59.37,2.19,0.00,19:02:57.877
2.89,59.47,2.19,0.00,19:02:57.976
2.81,59.57,2.19,0.00,19:02:58.076
2.89,59.67,2.19,0.00,19:02:58.176
2.79,59.77,2.19,0.00,19:02:58.276
2.91,59.87,2.19,0.00,19:02:58.376
2.83,59.97,2.19,0.00,19:02:58.477
2.94,60.07,2.19,0.00,19:02:58.576
2.84,60.17,2.19,0.00,19:02:58.677
2.88,60.27,2.19,0.00,19:02:58.777
2.84,60.37,2.19,0.00,19:02:58.877
2.86,60.47,2.19,0.00,19:02:58.977
2.86,60.57,2.19,0.00,19:02:59.076
2.89,60.67,2.19,0.00,19:02:59.176
2.95,60.77,2.19,0.00,19:02:59.277
2.91,60.87,2.19,0.00,19:02:59.377
2.87,60.97,2.19,0.00,19:02:59.476
2.89,61.07,2.19,0.00,19:02:59.576
2.86,61.18,2.19,0.00,19:02:59.676
2.98,61.28,2.19,0.00,19:02:59.777
2.98,61.38,2.19,0.00,19:02:59.876
2.86,61.48,2.19,0.00,19:02:59.976
2.84,61.58,2.19,0.00,19:03:00.077
2.87,61.68,2.19,0.00,19:03:00.176
2.94,61.78,2.19,0.00,19:03:00.276
2.86,61.88,2.19,0.00,19:03:00.376
2.96,61.98,2.19,0.00,19:03:00.476
2.86,62.08,2.19,0.00,19:03:00.576
2.93,62.18,2.19,0.00,19:03:00.677
2.84,62.28,2.19,0.00,19:03:00.777
2.93,62.38,2.19,0.00,19:03:00.876
2.84,62.48,2.19,0.00,19:03:00.976
2.98,62.58,2.19,0.00,19:03:01.076
2.99,62.68,2.19,0.00,19:03:01.176
2.84,62.78,2.19,0.00,19:03:01.276
2.91,62.88,2.19,0.00,19:03:01.376
2.85,62.98,2.19,0.00,19:03:01.476
2.95,63.08,2.19,0.00,19:03:01.576
2.85,63.18,2.19,0.00,19:03:01.677
2.96,63.28,2.19,0.00,19:03:01.776
2.91,63.38,2.19,0.00,19:03:01.877
2.94,63.48,2.19,0.00,19:03:01.976
2.87,63.58,2.19,0.00,19:03:02.077
2.84,63.68,2.19,0.00,19:03:02.176
2.91,63.78,2.19,0.00,19:03:02.276
2.87,63.88,2.19,0.00,19:03:02.377
2.93,63.98,2.19,0.00,19:03:02.477
2.84,64.08,2.19,0.00,19:03:02.576
2.98,64.18,2.19,0.00,19:03:02.676
2.89,64.28,2.19,0.00,19:03:02.776
2.94,64.38,2.19,0.00,19:03:02.876
2.81,64.48,2.19,0.00,19:03:02.976
2.91,64.58,2.19,0.00,19:03:03.076
2.80,64.68,2.19,0.00,19:03:03.176
2.91,64.78,2.19,0.00,19:03:03.276
2.80,64.88,2.19,0.00,19:03:03.377
2.93,64.98,2.19,0.00,19:03:03.477
2.83,65.08,2.19,0.00,19:03:03.576
2.94,65.18,2.19,0.00,19:03:03.676
2.87,65.28,2.19,0.00,19:03:03.776
2.95,65.38,2.19,0.00,19:03:03.876
2.82,65.48,2.19,0.00,19:03:03.977
2.92,65.58,2.19,0.00,19:03:04.076
2.86,65.68,2.19,0.00,19:03:04.176
2.89,65.78,2.19,0.00,19:03:04.277
2.94,65.88,2.19,0.00,19:03:04.377
2.93,65.98,2.19,0.00,19:03:04.476
2.93,66.08,2.19,0.00,19:03:04.576
2.86,66.18,2.19,0.00,19:03:04.676
2.94,66.28,2.19,0.00,19:03:04.776
2.94,66.38,2.19,0.00,19:03:04.876
2.89,66.48,2.19,0.00,19:03:04.976
3.25,66.58,2.19,0.00,19:03:05.076
3.28,66.68,2.19,0.00,19:03:05.176
3.36,66.78,2.19,0.00,19:03:05.276
3.32,66.88,2.19,0.00,19:03:05.376
3.23,66.98,2.19,0.00,19:03:05.476
3.29,67.08,2.19,0.00,19:03:05.577
3.34,67.18,2.19,0.00,19:03:05.676
3.28,67.28,2.19,0.00,19:03:05.776
3.26,67.38,2.19,0.00,19:03:05.877
3.12,67.48,2.19,0.00,19:03:05.976
2.99,67.58,2.19,0.00,19:03:06.077
2.99,67.68,2.19,0.00,19:03:06.176
2.93,67.78,2.19,0.00,19:03:06.276
2.97,67.88,2.19,0.00,19:03:06.376
2.85,67.98,2.19,0.00,19:03:06.476
2.91,68.08,2.19,0.00,19:03:06.576
2.82,68.18,2.19,0.00,19:03:06.676
2.89,68.28,2.19,0.00,19:03:06.776
2.81,68.38,2.19,0.00,19:03:06.876
2.87,68.48,2.19,0.00,19:03:06.976
2.82,68.58,2.19,0.00,19:03:07.076
2.89,68.68,2.19,0.00,19:03:07.176
2.81,68.78,2.19,0.00,19:03:07.277
2.90,68.88,2.19,0.00,19:03:07.376
2.80,68.99,2.19,0.00,19:03:07.477
2.86,69.09,2.19,0.00,19:03:07.576
2.84,69.18,2.19,0.00,19:03:07.676
2.90,69.28,2.19,0.00,19:03:07.776
2.82,69.39,2.19,0.00,19:03:07.876
2.88,69.48,2.19,0.00,19:03:07.977
2.81,69.58,2.19,0.00,19:03:08.077
2.82,69.69,2.19,0.00,19:03:08.177
2.87,69.79,2.19,0.00,19:03:08.276
2.82,69.89,2.19,0.00,19:03:08.376
2.88,69.99,2.19,0.00,19:03:08.477
2.82,70.09,2.19,0.00,19:03:08.576
2.89,70.19,2.19,0.00,19:03:08.676
2.79,70.29,2.19,0.00,19:03:08.776
2.83,70.39,2.19,0.00,19:03:08.876
2.83,70.49,2.19,0.00,19:03:08.976
2.70,70.59,2.19,0.00,19:03:09.076
2.81,70.69,2.19,0.00,19:03:09.176
2.91,70.79,2.19,0.00,19:03:09.277
2.80,70.89,2.19,0.00,19:03:09.376
2.87,70.99,2.19,0.00,19:03:09.476
2.79,71.09,2.19,0.00,19:03:09.576
2.89,71.19,2.19,0.00,19:03:09.676
2.79,71.29,2.19,0.00,19:03:09.776
2.82,71.39,2.19,0.00,19:03:09.876
2.81,71.49,2.19,0.00,19:03:09.976
2.87,71.59,2.19,0.00,19:03:10.076
2.83,71.69,2.19,0.00,19:03:10.177
2.87,71.79,2.19,0.00,19:03:10.276
2.82,71.89,2.19,0.00,19:03:10.377
2.87,71.99,2.19,0.00,19:03:10.476
2.81,72.09,2.19,0.00,19:03:10.576
2.89,72.19,2.19,0.00,19:03:10.676
2.79,72.29,2.19,0.00,19:03:10.776
2.81,72.39,2.19,0.00,19:03:10.877
2.81,72.49,2.19,0.00,19:03:10.977
2.81,72.59,2.19,0.00,19:03:11.076
2.86,72.69,2.19,0.00,19:03:11.176
2.90,72.79,2.19,0.00,19:03:11.276
2.80,72.89,2.19,0.00,19:03:11.376
2.90,72.99,2.19,0.00,19:03:11.476
2.81,73.09,2.19,0.00,19:03:11.576
2.88,73.19,2.19,0.00,19:03:11.676
2.79,73.29,2.19,0.00,19:03:11.776
2.91,73.39,2.19,0.00,19:03:11.877
2.82,73.49,2.19,0.00,19:03:11.976
2.89,73.59,2.19,0.00,19:03:12.077
2.80,73.69,2.19,0.00,19:03:12.176
2.88,73.79,2.19,0.00,19:03:12.276
2.79,73.89,2.19,0.00,19:03:12.376
2.94,73.99,2.19,0.00,19:03:12.476
2.80,74.09,2.19,0.00,19:03:12.576
2.92,74.19,2.19,0.00,19:03:12.677
2.79,74.29,2.19,0.00,19:03:12.777
2.91,74.39,2.19,0.00,19:03:12.877
2.80,74.49,2.19,0.00,19:03:12.977
2.88,74.59,2.19,0.00,19:03:13.077
2.84,74.69,2.19,0.00,19:03:13.176
2.89,74.79,2.19,0.00,19:03:13.276
2.89,74.89,2.19,0.00,19:03:13.376
2.99,74.99,2.19,0.00,19:03:13.477
2.95,75.09,2.19,0.00,19:03:13.577
2.98,75.19,2.19,0.00,19:03:13.676
2.90,75.29,2.19,0.00,19:03:13.776
2.93,75.39,2.19,0.00,19:03:13.877
2.97,75.49,2.19,0.00,19:03:13.976
2.97,75.59,2.19,0.00,19:03:14.077
2.91,75.69,2.19,0.00,19:03:14.177
2.98,75.79,2.19,0.00,19:03:14.276
2.88,75.89,2.19,0.00,19:03:14.376
3.01,75.99,2.19,0.00,19:03:14.476
2.91,76.09,2.19,0.00,19:03:14.576
3.02,76.19,2.19,0.00,19:03:14.677
2.89,76.29,2.19,0.00,19:03:14.777
3.00,76.39,2.19,0.00,19:03:14.877
2.90,76.49,2.19,0.00,19:03:14.976
2.97,76.59,2.19,0.00,19:03:15.076
2.91,76.69,2.19,0.00,19:03:15.176
2.89,76.79,2.19,0.00,19:03:15.277
2.87,76.89,2.19,0.00,19:03:15.376
2.96,76.99,2.19,0.00,19:03:15.476
2.88,77.09,2.19,0.00,19:03:15.577
3.02,77.19,2.19,0.00,19:03:15.677
2.94,77.29,2.19,0.00,19:03:15.776
2.85,77.39,2.19,0.00,19:03:15.876
2.85,77.49,2.19,0.00,19:03:15.976
2.89,77.59,2.19,0.00,19:03:16.076
2.94,77.69,2.19,0.00,19:03:16.177
2.87,77.79,2.19,0.00,19:03:16.276
2.95,77.89,2.19,0.00,19:03:16.376
2.94,77.99,2.19,0.00,19:03:16.477
2.89,78.09,2.19,0.00,19:03:16.577
2.94,78.19,2.19,0.00,19:03:16.676
2.82,78.29,2.19,0.00,19:03:16.776
2.91,78.39,2.19,0.00,19:03:16.876
2.83,78.49,2.19,0.00,19:03:16.976
2.91,78.59,2.19,0.00,19:03:17.077
2.84,78.69,2.19,0.00,19:03:17.176
2.79,78.79,2.19,0.00,19:03:17.277
2.82,78.89,2.19,0.00,19:03:17.376
2.87,78.99,2.19,0.00,19:03:17.476
2.79,79.09,2.19,0.00,19:03:17.576
2.88,79.19,2.19,0.00,19:03:17.676
2.81,79.29,2.19,0.00,19:03:17.776
2.87,79.39,2.19,0.00,19:03:17.876
2.80,79.49,2.19,0.00,19:03:17.976
2.96,79.59,2.19,0.00,19:03:18.076
2.83,79.69,2.19,0.00,19:03:18.177
2.80,79.79,2.19,0.00,19:03:18.276
2.80,0.00,2.19,0.00,19:03:18.376
